production_order_id,product_id,plant_id,planned_qty,actual_qty,start_date,end_date,defect_rate_pct,production_cost
PO001394,P00030,Plant_A,500,50,2022-06-02,2022-04-28,,10000
PO001395,P00244,,2000,,2022-09-17,2023-03-28,,10000
PO001396,P00007,,,50,2022-02-28,2024-01-05,,10000
PO001397,P00106,PLANT-A,100,5000,2024-08-25,2024-02-23,3.5,-5000
PO001398,P00035,Plant_A,100,,2023-07-05,2024-11-22,1.2,80000
PO001399,P00268,Plant_B,,5000,2022-08-29,2024-11-08,15,25000
PO001400,P00193,PLANT-A,100,1800,2022-05-19,2022-02-28,3.5,
PO001401,P00028,PLANT-A,,,2024-07-03,2022-06-17,15,10000
PO001402,P00168,Plant_B,500,1800,2024-09-13,2023-12-08,,25000
PO001403,P00279,Plant_A,,5000,2023-04-18,2023-06-01,0.5,
PO001404,P00270,Plant_B,100,,2023-03-06,2023-05-17,0.5,
PO001405,P00238,,,,2022-11-27,2024-07-12,3.5,10000
PO001406,P00290,Plant_B,,,2022-04-12,2025-01-09,3.5,25000
PO001407,P00216,,2000,,2022-10-25,2024-07-06,0.5,80000
PO001408,P00249,PLANT-A,500,,2023-02-23,2022-06-23,,80000
PO001409,P00146,Plant_B,2000,50,2024-02-23,2024-07-11,,-5000
PO001410,P00113,Plant_A,500,5000,2023-10-12,2023-11-26,3.5,10000
PO001411,P00289,,,1800,2022-11-04,2023-09-22,15,80000
PO001412,P00148,Plant_B,2000,50,2024-04-26,2023-06-17,15,25000
PO001413,P00218,PLANT-A,,400,2023-01-19,2024-12-27,3.5,
PO001414,P00213,Plant_B,,,2024-11-03,2023-04-27,1.2,10000
PO001415,P00002,Plant_B,500,50,2024-01-15,2023-10-18,1.2,10000
PO001416,P00101,Plant_A,,5000,2022-06-18,2024-02-08,3.5,
PO001417,P00073,,,5000,2024-09-16,2023-01-18,15,
PO001418,P00065,Plant_B,500,50,2022-07-19,2024-12-01,3.5,80000
PO001419,P00294,,,5000,2023-09-24,2025-01-06,15,
PO001420,P00082,PLANT-A,,5000,2023-09-18,2022-12-11,3.5,
PO001421,P00262,PLANT-A,,400,2023-06-09,2022-09-28,0.5,80000
PO001422,P00071,PLANT-A,100,5000,2023-11-01,2023-11-27,1.2,
PO001423,P00258,,2000,,2022-07-11,2023-09-19,15,80000
PO001424,P00290,,2000,400,2022-06-10,2023-06-15,1.2,80000
PO001425,P00059,,100,50,2024-08-28,2022-07-16,1.2,25000
PO001426,P00045,,,400,2022-05-12,2024-12-09,0.5,25000
PO001427,P00017,PLANT-A,,400,2023-11-13,2023-05-21,,80000
PO001428,P00024,Plant_A,500,5000,2024-02-01,2023-08-21,0.5,10000
PO001429,P00271,,2000,5000,2024-05-05,2023-09-28,1.2,-5000
PO001430,P00148,PLANT-A,2000,50,2022-01-09,2023-08-17,3.5,-5000
PO001431,P00293,Plant_A,100,400,2024-07-01,2022-08-25,0.5,80000
PO001432,P00233,Plant_B,,5000,2024-11-11,2022-09-10,,-5000
PO001433,P00004,Plant_B,2000,1800,2022-08-04,2022-12-12,,
PO001434,P00168,Plant_A,,5000,2022-07-28,2024-03-06,,
PO001435,P00195,Plant_A,,,2022-11-30,2022-08-18,3.5,10000
PO001436,P00047,,500,400,2023-04-24,2024-03-31,0.5,10000
PO001437,P00008,PLANT-A,2000,400,2024-08-06,2024-01-26,15,-5000
PO001438,P00040,Plant_A,2000,1800,2024-09-09,2023-11-09,,80000
PO001439,P00135,Plant_B,,1800,2022-07-02,2022-11-04,0.5,80000
PO001440,P00191,,500,400,2022-01-19,2023-11-24,,25000
PO001441,P00275,Plant_B,,50,2024-06-22,2023-11-22,15,80000
PO001442,P00043,PLANT-A,2000,,2024-07-21,2023-11-02,3.5,10000
PO001443,P00238,Plant_A,2000,400,2023-06-09,2024-12-15,0.5,-5000
PO001444,P00039,PLANT-A,500,,2023-07-28,2024-11-28,15,80000
PO001445,P00118,Plant_A,500,50,2024-02-10,2023-02-11,,-5000
PO001446,P00285,PLANT-A,500,5000,2023-03-14,2023-10-01,,-5000
PO001447,P00038,,2000,50,2023-04-05,2025-01-02,,10000
PO001448,P00171,Plant_B,,,2024-10-23,2023-04-18,1.2,80000
PO001449,P00073,,2000,5000,2023-10-27,2023-03-31,3.5,-5000
PO001450,P00031,,2000,400,2022-10-07,2022-04-18,15,25000
PO001451,P00149,Plant_B,2000,50,2022-12-01,2023-09-19,0.5,10000
PO001452,P00034,Plant_A,500,400,2022-04-21,2022-10-13,1.2,10000
PO001453,P00287,Plant_B,2000,1800,2022-02-03,2024-09-19,15,
PO001454,P00043,PLANT-A,100,,2024-02-15,2024-02-12,3.5,10000
PO001455,P00268,,2000,1800,2022-07-23,2024-07-08,3.5,25000
PO001456,P00233,PLANT-A,100,50,2022-05-16,2023-02-17,3.5,
PO001457,P00232,PLANT-A,500,5000,2022-05-18,2022-07-31,0.5,25000
PO001458,P00060,PLANT-A,100,5000,2024-07-15,2024-06-21,,
PO001459,P00233,Plant_B,100,1800,2022-10-27,2023-03-11,15,
PO001460,P00096,Plant_A,100,50,2024-06-16,2023-10-01,15,10000
PO001461,P00017,PLANT-A,500,50,2024-08-25,2023-05-10,1.2,10000
PO001462,P00183,,,5000,2023-03-14,2023-12-27,15,
PO001463,P00196,Plant_A,100,50,2024-10-27,2022-07-23,1.2,
PO001464,P00059,Plant_B,100,400,2022-09-07,2023-05-02,1.2,10000
PO001465,P00164,PLANT-A,2000,400,2022-11-06,2022-03-24,1.2,10000
PO001466,P00042,PLANT-A,100,,2024-04-04,2024-09-26,1.2,80000
PO001467,P00067,Plant_A,2000,50,2024-05-11,2022-05-21,,25000
PO001468,P00256,Plant_A,100,5000,2024-01-14,2022-09-17,,10000
PO001469,P00132,PLANT-A,,,2022-10-04,2022-10-04,1.2,25000
PO001470,P00017,Plant_B,500,,2023-04-30,2023-09-11,,80000
PO001471,P00286,Plant_A,100,5000,2024-12-06,2022-07-05,1.2,
PO001472,P00238,Plant_A,100,,2022-08-07,2024-08-16,3.5,-5000
PO001473,P00137,,,50,2023-12-05,2022-04-23,15,
PO001474,P00293,Plant_A,100,50,2023-03-09,2022-06-14,,-5000
PO001475,P00003,Plant_B,100,5000,2023-08-19,2023-09-04,3.5,
PO001476,P00194,Plant_B,2000,1800,2023-01-01,2022-07-06,,80000
PO001477,P00066,Plant_A,500,5000,2024-07-28,2023-11-23,0.5,80000
PO001478,P00177,,100,50,2023-10-14,2023-06-04,1.2,10000
PO001479,P00101,Plant_B,,5000,2024-08-28,2023-09-18,15,10000
PO001480,P00288,Plant_B,,50,2024-05-12,2023-06-18,,10000
PO001481,P00118,,2000,400,2024-10-10,2022-05-08,,25000
PO001482,P00036,,2000,5000,2023-03-18,2024-04-28,0.5,-5000
PO001483,P00155,PLANT-A,2000,5000,2024-06-06,2024-09-26,3.5,80000
PO001484,P00014,,100,,2022-05-28,2022-06-13,1.2,80000
PO001485,P00050,PLANT-A,100,,2024-07-24,2022-03-14,,25000
PO001486,P00175,,500,400,2024-04-16,2022-03-17,,
PO001487,P00157,Plant_B,,400,2024-08-27,2023-02-01,15,-5000
PO001488,P00232,Plant_B,100,50,2024-11-29,2023-06-22,15,-5000
PO001489,P00009,PLANT-A,100,,2024-12-07,2024-05-22,15,25000
PO001490,P00170,,500,50,2022-02-26,2023-11-09,3.5,
PO001491,P00167,PLANT-A,,,2023-04-27,2023-12-24,,-5000
PO001492,P00232,Plant_A,100,1800,2022-05-29,2024-07-22,3.5,80000
PO001493,P00125,Plant_B,2000,400,2024-12-28,2023-02-28,,25000
PO001494,P00100,PLANT-A,,5000,2024-04-26,2024-09-13,0.5,
PO001495,P00055,Plant_A,2000,1800,2022-03-14,2022-12-06,3.5,-5000
PO001496,P00254,,500,1800,2023-12-14,2023-12-31,0.5,10000
PO001497,P00277,PLANT-A,500,5000,2024-02-14,2024-09-17,0.5,-5000
PO001498,P00067,Plant_A,100,400,2024-02-06,2024-03-28,15,-5000
PO001499,P00287,,,,2024-04-11,2024-03-06,3.5,10000
PO001500,P00209,PLANT-A,500,5000,2022-02-13,2022-01-29,,10000
PO001501,P00077,Plant_B,,,2022-03-12,2023-12-05,0.5,10000
PO001502,P00016,Plant_A,2000,5000,2023-01-14,2022-09-03,3.5,25000
PO001503,P00227,Plant_B,2000,,2024-02-11,2022-10-02,3.5,25000
PO001504,P00201,Plant_B,2000,5000,2024-08-13,2024-07-13,15,-5000
PO001505,P00040,PLANT-A,2000,400,2023-04-28,2022-10-11,15,
PO001506,P00152,Plant_A,,1800,2022-06-29,2022-05-10,1.2,
PO001507,P00105,,500,,2022-09-28,2022-05-14,0.5,25000
PO001508,P00200,Plant_A,500,,2024-11-10,2022-06-07,3.5,
PO001509,P00057,Plant_A,2000,5000,2022-03-16,2024-01-10,1.2,
PO001510,P00057,Plant_A,500,1800,2022-02-23,2022-12-25,0.5,
PO001511,P00075,,2000,50,2023-06-03,2023-01-12,0.5,-5000
PO001512,P00278,PLANT-A,100,50,2023-04-12,2023-04-19,,-5000
PO001513,P00033,PLANT-A,500,400,2022-04-27,2024-10-07,1.2,-5000
PO001514,P00192,Plant_B,500,5000,2023-11-17,2023-12-18,,
PO001515,P00215,Plant_A,500,,2024-12-19,2023-11-22,0.5,-5000
PO001516,P00154,PLANT-A,500,400,2024-03-18,2022-07-09,15,10000
PO001517,P00288,Plant_A,100,400,2022-09-02,2022-02-18,15,
PO001518,P00034,PLANT-A,2000,400,2024-11-15,2024-07-07,3.5,25000
PO001519,P00141,Plant_A,100,5000,2023-06-14,2024-02-09,1.2,-5000
PO001520,P00155,PLANT-A,2000,50,2022-10-01,2022-12-15,0.5,25000
PO001521,P00008,PLANT-A,2000,50,2024-07-07,2023-03-09,3.5,10000
PO001522,P00181,,100,50,2022-06-13,2024-06-27,15,-5000
PO001523,P00192,Plant_A,,400,2024-09-26,2022-07-28,15,10000
PO001524,P00016,,,1800,2024-08-14,2024-03-09,0.5,10000
PO001525,P00245,Plant_A,500,5000,2023-03-10,2024-02-03,1.2,
PO001526,P00036,,100,5000,2022-04-01,2022-11-15,15,80000
PO001527,P00254,Plant_B,100,5000,2023-06-09,2022-01-22,3.5,
PO001528,P00166,Plant_B,2000,5000,2022-07-18,2022-11-30,,-5000
PO001529,P00215,Plant_A,500,400,2023-03-24,2022-05-09,,-5000
PO001530,P00171,Plant_A,100,400,2024-02-16,2025-01-18,15,-5000
PO001531,P00161,Plant_B,2000,5000,2023-08-30,2022-11-11,,
PO001532,P00071,PLANT-A,100,400,2024-02-17,2022-09-12,3.5,
PO001533,P00238,PLANT-A,500,50,2022-04-21,2023-12-04,3.5,
PO001534,P00281,,,5000,2023-10-26,2023-05-28,3.5,25000
PO001535,P00173,PLANT-A,2000,1800,2023-04-11,2023-08-24,15,10000
PO001536,P00078,Plant_A,500,50,2022-05-06,2022-04-18,,80000
PO001537,P00008,Plant_A,2000,1800,2023-12-15,2024-02-29,1.2,80000
PO001538,P00021,,100,50,2024-04-21,2022-10-28,1.2,80000
PO001539,P00041,,100,,2022-12-23,2024-03-06,0.5,-5000
PO001540,P00139,Plant_B,2000,,2022-01-30,2024-07-27,1.2,80000
PO001541,P00238,Plant_A,,400,2023-02-16,2022-06-04,3.5,25000
PO001542,P00204,Plant_B,100,5000,2023-07-03,2022-11-10,15,
PO001543,P00208,Plant_A,500,50,2023-01-15,2023-05-06,15,
PO001544,P00253,PLANT-A,,,2024-07-22,2022-02-07,1.2,-5000
PO001545,P00079,Plant_A,100,5000,2022-02-07,2024-06-30,,10000
PO001546,P00032,PLANT-A,500,50,2023-01-08,2023-09-13,0.5,25000
PO001547,P00024,PLANT-A,500,1800,2023-03-18,2022-04-17,0.5,25000
PO001548,P00072,Plant_A,2000,,2022-11-03,2023-09-05,15,
PO001549,P00027,PLANT-A,2000,,2024-08-05,2023-06-20,3.5,
PO001550,P00177,Plant_B,500,1800,2022-09-02,2022-08-16,,10000
PO001551,P00005,Plant_B,2000,5000,2022-06-05,2023-07-14,1.2,10000
PO001552,P00280,PLANT-A,,,2023-10-21,2022-02-28,1.2,
PO001553,P00095,Plant_A,100,50,2023-09-15,2022-02-27,,
PO001554,P00238,Plant_A,500,50,2024-12-30,2023-09-23,1.2,
PO001555,P00185,PLANT-A,2000,50,2024-06-12,2022-04-14,15,-5000
PO001556,P00053,Plant_B,100,5000,2022-02-27,2022-10-26,,10000
PO001557,P00041,PLANT-A,2000,1800,2022-07-29,2022-06-03,0.5,
PO001558,P00186,Plant_B,500,400,2023-09-26,2024-01-28,3.5,80000
PO001559,P00117,Plant_A,2000,1800,2024-12-22,2024-02-20,1.2,-5000
PO001560,P00290,PLANT-A,,,2024-04-08,2022-10-18,15,25000
PO001561,P00207,Plant_B,100,5000,2022-12-18,2023-01-06,1.2,10000
PO001562,P00254,Plant_A,2000,,2024-03-09,2024-09-08,3.5,-5000
PO001563,P00242,Plant_A,2000,5000,2023-10-02,2022-11-30,,-5000
PO001564,P00123,Plant_A,100,,2023-08-08,2023-06-01,,80000
PO001565,P00147,,,400,2022-08-22,2022-10-26,,-5000
PO001566,P00140,Plant_B,2000,1800,2023-03-31,2023-04-06,15,-5000
PO001567,P00024,Plant_A,100,50,2024-12-18,2023-12-20,,10000
PO001568,P00061,,,400,2024-03-09,2022-07-12,15,10000
PO001569,P00025,Plant_A,500,5000,2024-03-12,2022-05-18,0.5,25000
PO001570,P00104,,500,1800,2023-04-11,2022-04-06,,25000
PO001571,P00040,Plant_A,500,50,2023-10-24,2024-01-24,,
PO001572,P00252,,100,,2024-03-24,2022-06-11,1.2,80000
PO001573,P00192,,500,50,2022-12-26,2023-12-19,,80000
PO001574,P00054,PLANT-A,2000,5000,2022-01-26,2023-11-17,3.5,25000
PO001575,P00158,Plant_A,,50,2023-04-14,2023-09-07,0.5,10000
PO001576,P00292,Plant_A,2000,5000,2022-12-07,2022-03-12,15,-5000
PO001577,P00077,Plant_B,100,,2024-12-24,2023-05-07,1.2,-5000
PO001578,P00287,,,5000,2022-01-13,2022-03-03,,25000
PO001579,P00021,,,400,2024-11-01,2022-11-30,15,
PO001580,P00148,Plant_B,500,1800,2022-11-22,2023-01-03,,
PO001581,P00158,,2000,1800,2023-06-26,2023-05-14,15,80000
PO001582,P00070,,2000,5000,2023-09-19,2024-10-13,1.2,80000
PO001583,P00172,Plant_B,100,5000,2022-04-25,2024-06-18,0.5,-5000
PO001584,P00145,Plant_A,,5000,2022-04-12,2024-07-02,0.5,
PO001585,P00118,,,50,2022-01-06,2024-01-30,1.2,25000
PO001586,P00220,,100,,2023-04-24,2023-12-13,15,80000
PO001587,P00232,Plant_A,,5000,2024-08-02,2022-06-19,1.2,10000
PO001588,P00082,Plant_A,,1800,2024-11-04,2022-06-28,15,
PO001589,P00073,PLANT-A,100,5000,2024-08-20,2023-11-25,,25000
PO001590,P00293,Plant_B,100,400,2022-09-13,2023-07-02,15,25000
PO001591,P00290,Plant_B,500,50,2024-01-29,2024-02-08,1.2,-5000
PO001592,P00101,,100,,2024-05-22,2022-06-06,3.5,10000
PO001593,P00039,Plant_B,100,400,2023-11-06,2022-09-20,1.2,-5000
PO001594,P00234,PLANT-A,2000,5000,2024-06-21,2022-06-07,,25000
PO001595,P00241,Plant_B,100,50,2024-06-27,2024-08-22,15,80000
PO001596,P00103,Plant_B,,1800,2024-04-07,2024-01-13,1.2,25000
PO001597,P00006,Plant_B,2000,400,2023-11-04,2022-12-05,,-5000
PO001598,P00024,PLANT-A,500,,2024-11-23,2022-06-08,1.2,80000
PO001599,P00180,PLANT-A,,1800,2024-03-09,2024-10-22,0.5,25000
PO001600,P00133,PLANT-A,500,1800,2024-05-16,2022-05-25,3.5,80000
PO001601,P00273,PLANT-A,500,5000,2024-05-01,2022-04-20,15,25000
PO001602,P00268,,,,2024-01-09,2024-10-22,0.5,-5000
PO001603,P00115,,100,5000,2023-06-22,2024-01-08,3.5,-5000
PO001604,P00078,Plant_B,,50,2024-05-14,2022-10-17,15,-5000
PO001605,P00051,Plant_B,2000,,2023-11-06,2022-03-21,3.5,10000
PO001606,P00007,PLANT-A,,50,2022-03-29,2025-01-20,3.5,-5000
PO001607,P00240,Plant_B,500,50,2022-11-23,2022-09-16,,10000
PO001608,P00103,,,5000,2022-04-09,2023-01-21,0.5,25000
PO001609,P00154,Plant_B,,,2023-04-18,2022-12-30,0.5,10000
PO001610,P00027,Plant_A,100,400,2024-06-26,2025-01-15,1.2,-5000
PO001611,P00073,PLANT-A,500,400,2023-12-09,2022-07-04,3.5,-5000
PO001612,P00180,PLANT-A,,50,2023-06-07,2025-01-18,3.5,-5000
PO001613,P00130,Plant_A,,,2024-10-12,2023-07-16,0.5,
PO001614,P00224,Plant_B,,400,2023-04-03,2022-01-30,0.5,-5000
PO001615,P00263,,,400,2023-05-12,2023-09-11,15,80000
PO001616,P00286,PLANT-A,500,,2022-07-19,2025-01-09,15,
PO001617,P00120,Plant_A,,400,2023-03-12,2022-04-03,15,25000
PO001618,P00047,Plant_A,500,,2024-07-23,2022-01-22,1.2,10000
PO001619,P00183,,100,5000,2022-01-12,2024-11-02,15,-5000
PO001620,P00217,PLANT-A,,1800,2022-02-09,2024-01-08,0.5,25000
PO001621,P00091,Plant_A,,400,2024-10-01,2023-08-01,,25000
PO001622,P00042,PLANT-A,500,5000,2024-06-08,2022-06-03,1.2,-5000
PO001623,P00192,Plant_B,,400,2023-06-16,2022-04-28,15,25000
PO001624,P00021,Plant_B,,50,2023-10-22,2023-09-05,15,25000
PO001625,P00107,Plant_B,500,5000,2024-05-02,2024-05-27,,
PO001626,P00142,Plant_A,500,1800,2022-12-10,2022-01-27,,-5000
PO001627,P00049,PLANT-A,500,,2023-08-28,2023-05-17,3.5,10000
PO001628,P00174,,100,,2024-07-30,2022-05-27,0.5,25000
PO001629,P00075,,2000,,2024-06-29,2023-06-28,0.5,-5000
PO001630,P00295,Plant_B,,1800,2024-03-23,2023-10-20,1.2,
PO001631,P00178,PLANT-A,100,,2024-04-02,2023-11-10,0.5,25000
PO001632,P00244,Plant_B,500,5000,2022-07-11,2023-05-27,1.2,10000
PO001633,P00009,Plant_A,2000,5000,2022-12-20,2022-04-20,,
PO001634,P00295,PLANT-A,,400,2023-12-17,2024-01-04,15,25000
PO001635,P00036,Plant_A,,1800,2022-01-01,2022-03-01,15,80000
PO001636,P00111,PLANT-A,500,,2023-09-25,2022-01-28,1.2,
PO001637,P00117,Plant_A,500,1800,2023-11-18,2023-07-30,0.5,-5000
PO001638,P00101,PLANT-A,2000,5000,2022-06-21,2024-10-21,0.5,-5000
PO001639,P00249,Plant_B,,,2024-06-14,2024-02-08,1.2,25000
PO001640,P00096,Plant_B,500,50,2023-03-02,2023-07-27,0.5,80000
PO001641,P00247,,2000,50,2024-08-09,2022-04-22,15,25000
PO001642,P00007,Plant_B,500,5000,2022-07-20,2022-08-23,1.2,
PO001643,P00230,Plant_A,500,50,2024-04-11,2022-10-30,1.2,10000
PO001644,P00150,Plant_A,100,,2023-11-11,2022-04-17,15,
PO001645,P00243,,500,400,2023-06-22,2024-10-04,15,
PO001646,P00037,,2000,50,2022-05-09,2024-02-08,,25000
PO001647,P00026,,,,2022-07-02,2025-01-25,15,-5000
PO001648,P00167,PLANT-A,,5000,2023-12-11,2023-12-15,3.5,
PO001649,P00149,Plant_A,100,400,2023-12-09,2023-10-16,3.5,-5000
PO001650,P00071,Plant_B,100,,2022-01-29,2024-11-03,3.5,10000
PO001651,P00153,Plant_B,,400,2024-10-02,2022-07-15,3.5,10000
PO001652,P00251,Plant_A,100,50,2024-04-23,2022-07-30,3.5,
PO001653,P00038,Plant_A,500,,2022-10-07,2022-11-28,3.5,-5000
PO001654,P00244,Plant_B,,1800,2024-05-01,2022-12-15,15,80000
PO001655,P00129,PLANT-A,,5000,2023-08-21,2023-04-09,0.5,80000
PO001656,P00218,Plant_A,,5000,2023-01-27,2022-08-28,15,25000
PO001657,P00139,,100,400,2023-04-09,2024-11-28,0.5,
PO001658,P00062,,100,5000,2022-04-29,2025-01-09,0.5,
PO001659,P00144,PLANT-A,100,5000,2022-07-13,2024-06-29,15,
PO001660,P00071,PLANT-A,500,1800,2022-11-18,2024-04-19,3.5,80000
PO001661,P00155,PLANT-A,2000,400,2023-07-21,2022-12-03,15,10000
PO001662,P00043,,2000,5000,2024-03-25,2024-08-15,0.5,
PO001663,P00204,Plant_A,,400,2023-12-02,2024-01-25,3.5,10000
PO001664,P00173,,2000,400,2023-03-13,2024-01-06,,
PO001665,P00099,,,,2024-05-24,2024-01-13,3.5,80000
PO001666,P00280,Plant_B,100,5000,2022-04-14,2024-10-11,1.2,
PO001667,P00041,,,,2024-12-06,2023-12-04,15,
PO001668,P00183,PLANT-A,2000,1800,2023-06-25,2022-08-09,3.5,80000
PO001669,P00089,Plant_A,2000,400,2022-06-19,2022-05-23,,10000
PO001670,P00165,PLANT-A,100,1800,2022-06-15,2022-01-14,,-5000
PO001671,P00079,Plant_B,100,1800,2023-01-05,2022-07-23,1.2,
PO001672,P00118,Plant_B,100,400,2022-11-13,2024-11-09,3.5,
PO001673,P00235,Plant_A,100,,2024-09-18,2022-02-22,1.2,-5000
PO001674,P00272,,100,50,2023-06-17,2024-09-30,15,-5000
PO001675,P00090,,500,5000,2022-08-13,2024-11-09,1.2,10000
PO001676,P00043,Plant_B,100,1800,2024-10-23,2024-01-23,15,25000
PO001677,P00202,PLANT-A,2000,,2023-07-11,2023-10-30,,-5000
PO001678,P00119,Plant_A,500,1800,2023-08-06,2024-10-25,1.2,-5000
PO001679,P00133,Plant_A,,1800,2023-06-22,2022-07-07,1.2,10000
PO001680,P00103,PLANT-A,2000,1800,2024-05-04,2023-01-09,0.5,10000
PO001681,P00195,PLANT-A,2000,,2024-01-12,2023-11-02,15,-5000
PO001682,P00179,,100,,2024-03-24,2024-06-14,3.5,25000
PO001683,P00142,Plant_A,,1800,2024-02-27,2023-05-30,,80000
PO001684,P00097,Plant_A,2000,400,2024-03-20,2024-08-17,1.2,25000
PO001685,P00001,Plant_B,2000,5000,2024-10-30,2024-12-31,0.5,10000
PO001686,P00239,PLANT-A,100,,2024-10-23,2022-04-26,3.5,25000
PO001687,P00077,PLANT-A,500,50,2024-01-19,2024-10-26,15,80000
PO001688,P00112,PLANT-A,,1800,2024-04-01,2024-01-27,0.5,
PO001689,P00203,PLANT-A,2000,5000,2022-08-17,2023-10-07,,
PO001690,P00111,Plant_A,100,400,2023-12-04,2022-08-31,15,80000
PO001691,P00015,PLANT-A,,50,2024-10-17,2022-10-26,15,25000
PO001692,P00256,PLANT-A,100,,2024-08-10,2022-06-10,15,
PO001693,P00172,PLANT-A,,50,2022-08-10,2023-05-07,1.2,80000
PO001694,P00181,Plant_B,2000,,2024-06-14,2022-09-28,0.5,80000
PO001695,P00300,Plant_A,100,,2024-01-24,2022-05-17,3.5,-5000
PO001696,P00199,Plant_B,,5000,2022-10-07,2022-09-18,1.2,10000
PO001697,P00223,Plant_A,2000,1800,2022-02-14,2024-07-19,1.2,10000
PO001698,P00147,Plant_A,,,2023-10-16,2022-05-22,15,10000
PO001699,P00206,Plant_B,2000,400,2024-01-04,2024-09-15,3.5,-5000
PO001700,P00268,Plant_A,500,,2024-06-09,2023-01-02,3.5,
PO001701,P00292,,500,5000,2022-08-06,2024-01-25,15,80000
PO001702,P00163,Plant_A,2000,1800,2024-07-29,2023-03-30,3.5,25000
PO001703,P00193,PLANT-A,2000,,2024-07-13,2023-04-03,15,25000
PO001704,P00191,Plant_B,500,400,2022-06-29,2023-03-19,1.2,80000
PO001705,P00052,PLANT-A,500,400,2022-01-15,2024-11-07,1.2,80000
PO001706,P00004,Plant_B,500,50,2024-09-13,2023-05-01,,-5000
PO001707,P00109,Plant_B,2000,1800,2023-10-05,2024-07-07,0.5,10000
PO001708,P00052,PLANT-A,500,5000,2024-03-05,2022-08-02,,-5000
PO001709,P00194,Plant_A,2000,1800,2023-09-09,2023-06-02,0.5,25000
PO001710,P00082,,500,1800,2022-11-26,2022-02-09,,10000
PO001711,P00192,PLANT-A,2000,5000,2024-07-30,2024-11-04,1.2,10000
PO001712,P00158,PLANT-A,,50,2022-11-13,2022-05-17,0.5,10000
PO001713,P00159,,100,400,2023-02-23,2024-01-23,1.2,25000
PO001714,P00011,,500,50,2024-09-07,2022-07-06,3.5,10000
PO001715,P00186,,100,,2023-06-20,2024-06-03,1.2,25000
PO001716,P00140,Plant_B,2000,1800,2022-06-03,2023-07-01,1.2,80000
PO001717,P00102,Plant_A,,1800,2024-05-16,2022-06-30,0.5,-5000
PO001718,P00213,,100,,2023-02-19,2023-12-09,3.5,-5000
PO001719,P00221,PLANT-A,2000,50,2024-11-26,2024-10-09,1.2,25000
PO001720,P00082,Plant_B,,1800,2024-12-01,2023-05-10,,10000
PO001721,P00218,Plant_A,100,5000,2023-03-20,2024-05-13,15,80000
PO001722,P00086,Plant_B,500,1800,2024-11-20,2023-01-01,,-5000
PO001723,P00239,Plant_A,2000,5000,2022-12-02,2022-12-31,3.5,25000
PO001724,P00126,PLANT-A,,400,2024-11-16,2023-01-20,3.5,
PO001725,P00142,Plant_A,500,,2024-08-31,2023-01-15,0.5,-5000
PO001726,P00165,,500,50,2023-06-04,2022-05-05,1.2,80000
PO001727,P00117,Plant_B,500,,2022-05-04,2024-07-26,,80000
PO001728,P00297,Plant_A,,5000,2022-10-22,2022-11-28,15,25000
PO001729,P00244,Plant_A,500,5000,2022-12-06,2023-06-18,,-5000
PO001730,P00091,PLANT-A,500,,2024-03-15,2022-08-07,15,80000
PO001731,P00012,PLANT-A,,400,2022-09-04,2022-08-26,1.2,-5000
PO001732,P00159,PLANT-A,100,,2022-12-13,2024-09-02,15,-5000
PO001733,P00096,,100,,2024-06-02,2023-05-30,,-5000
PO001734,P00161,PLANT-A,100,400,2022-10-13,2022-12-10,1.2,80000
PO001735,P00020,PLANT-A,100,5000,2022-04-06,2022-12-27,1.2,
PO001736,P00217,Plant_B,100,1800,2023-11-17,2022-02-04,1.2,
PO001737,P00148,Plant_A,100,,2022-09-08,2023-12-19,0.5,80000
PO001738,P00110,,,1800,2023-12-15,2023-10-14,,25000
PO001739,P00203,,2000,,2022-08-25,2024-09-14,0.5,10000
PO001740,P00239,,100,50,2022-02-14,2022-04-02,15,80000
PO001741,P00283,,2000,1800,2022-12-20,2023-07-21,,80000
PO001742,P00132,,500,,2022-07-07,2022-03-05,1.2,
PO001743,P00138,Plant_A,,5000,2024-11-05,2023-09-20,1.2,10000
PO001744,P00027,PLANT-A,2000,1800,2023-02-13,2024-01-09,15,-5000
PO001745,P00192,PLANT-A,2000,,2023-01-22,2024-02-14,0.5,80000
PO001746,P00169,PLANT-A,,1800,2023-08-18,2024-05-23,,80000
PO001747,P00086,Plant_A,2000,1800,2023-05-23,2022-05-09,3.5,-5000
PO001748,P00253,PLANT-A,,1800,2024-08-28,2022-02-26,1.2,25000
PO001749,P00088,,,400,2024-09-22,2022-06-01,0.5,80000
PO001750,P00213,Plant_B,100,50,2022-02-23,2022-04-15,1.2,
PO001751,P00013,Plant_B,100,1800,2024-12-03,2025-01-31,1.2,10000
PO001752,P00226,Plant_B,500,,2022-11-27,2024-12-13,,-5000
PO001753,P00216,PLANT-A,2000,5000,2024-02-27,2024-03-15,3.5,25000
PO001754,P00035,,,,2024-02-28,2023-09-18,1.2,-5000
PO001755,P00066,Plant_B,500,50,2024-11-04,2022-10-05,3.5,
PO001756,P00206,PLANT-A,500,1800,2023-12-17,2023-06-10,3.5,10000
PO001757,P00117,Plant_A,500,1800,2023-03-27,2022-06-23,3.5,80000
PO001758,P00116,Plant_B,2000,5000,2023-10-24,2023-03-03,3.5,25000
PO001759,P00228,PLANT-A,,50,2024-03-29,2023-04-27,3.5,80000
