sales_id,date,product_id,region,channel,units_sold,selling_price,promotion_flag,discount_pct,holiday_flag
S0003929,2024-09-05,P00136,East,Wholesale,0,121.11,0,5,
S0003930,2023-09-08,P00213,East,,100,121.11,,,1
S0003931,2023-04-25,P00176,North,online ,,121.11,1,10,0
S0003932,2024-03-26,P00086,East,Online,0,121.11,1,0,1
S0003933,2023-08-15,P00001,NORTH ,Online,5,121.11,,10,0
S0003934,2022-08-14,P00245,,online ,20,121.11,1,,1
S0003935,2022-09-10,P00073,South,Online,1,121.11,,30,1
S0003936,2023-12-19,P00286,north,Wholesale,-10,121.11,0,0,
S0003937,2023-07-18,P00280,East,Wholesale,1,121.11,0,,
S0003938,2022-01-26,P00189,North,Online,5,121.11,,0,1
S0003939,2022-01-28,P00285,North,Retail,100,121.11,0,,1
S0003940,2024-03-08,P00288,NORTH ,Retail,,121.11,0,0,
S0003941,2024-06-26,P00286,NORTH ,Retail,,121.11,0,10,
S0003942,2023-01-02,P00135,,,,121.11,1,80,
S0003943,2022-09-21,P00264,East,Wholesale,5,121.11,1,10,0
S0003944,2024-11-28,P00153,NORTH ,,500,121.11,,80,
S0003945,2023-12-26,P00140,North,Wholesale,1,121.11,,5,
S0003946,2023-02-25,P00167,North,,-10,121.11,1,5,0
S0003947,2022-09-09,P00117,South,Retail,-10,121.11,0,,0
S0003948,2024-05-05,P00034,,online ,100,121.11,,10,1
S0003949,2023-10-04,P00248,north,,100,121.11,,,1
S0003950,2024-08-10,P00197,East,Wholesale,5,121.11,1,10,0
S0003951,2022-03-16,P00298,,Online,20,121.11,1,10,1
S0003952,2024-05-15,P00183,north,online ,5,121.11,0,10,1
S0003953,2023-02-08,P00028,NORTH ,Online,500,121.11,,10,0
S0003954,2022-03-26,P00264,East,Online,500,121.11,,,0
S0003955,2023-03-28,P00063,NORTH ,,100,121.11,0,80,0
S0003956,2023-12-31,P00219,NORTH ,Online,1,121.11,1,5,0
S0003957,2024-08-01,P00116,,online ,,121.11,,10,
S0003958,2022-03-08,P00059,,Wholesale,1,121.11,0,80,0
S0003959,2022-09-08,P00297,,,-10,121.11,,0,0
S0003960,2022-07-15,P00051,North,Retail,100,121.11,,80,0
S0003961,2022-06-29,P00079,South,online ,0,121.11,0,5,
S0003962,2023-07-22,P00168,East,Retail,-10,121.11,1,80,1
S0003963,2023-03-03,P00076,South,Online,0,121.11,,10,
S0003964,2023-08-13,P00005,north,Retail,1,121.11,1,10,1
S0003965,2022-02-19,P00225,NORTH ,,0,121.11,1,80,
S0003966,2024-10-09,P00043,,Retail,5,121.11,1,5,
S0003967,2023-04-30,P00079,,online ,-10,121.11,0,80,1
S0003968,2022-11-03,P00157,north,,500,121.11,1,5,
S0003969,2022-11-13,P00114,NORTH ,online ,20,121.11,0,5,0
S0003970,2023-03-11,P00071,NORTH ,Wholesale,500,121.11,1,,
S0003971,2024-12-26,P00188,,online ,1,121.11,,80,0
S0003972,2024-03-17,P00006,North,Retail,100,121.11,0,30,0
S0003973,2023-12-28,P00163,,Wholesale,-10,121.11,0,0,0
S0003974,2023-12-29,P00218,South,Online,20,121.11,,0,0
S0003975,2022-07-02,P00079,South,,0,121.11,0,5,
S0003976,2023-04-10,P00228,North,,500,121.11,1,80,
S0003977,2023-12-31,P00172,East,Online,1,121.11,,10,1
S0003978,2024-04-18,P00038,,Retail,1,121.11,1,10,1
S0003979,2022-11-13,P00257,South,Wholesale,5,121.11,,80,0
S0003980,2023-12-27,P00240,NORTH ,Online,500,121.11,0,0,0
S0003981,2024-09-12,P00197,north,online ,,121.11,0,,
S0003982,2022-08-09,P00210,NORTH ,Online,-10,121.11,0,0,1
S0003983,2023-09-16,P00209,north,online ,5,121.11,0,0,
S0003984,2023-04-14,P00285,North,online ,100,121.11,,,1
S0003985,2024-07-18,P00160,NORTH ,Online,20,121.11,,30,0
S0003986,2023-05-25,P00284,East,Wholesale,500,121.11,0,30,0
S0003987,2022-09-27,P00017,north,Online,5,121.11,,,1
S0003988,2022-08-03,P00280,north,Wholesale,,121.11,1,0,0
S0003989,2023-05-20,P00118,north,Wholesale,1,121.11,,,1
S0003990,2024-06-12,P00166,NORTH ,Retail,-10,121.11,0,30,0
S0003991,2022-03-08,P00266,NORTH ,Wholesale,0,121.11,,,0
S0003992,2023-06-23,P00112,North,,-10,121.11,1,80,1
S0003993,2024-07-29,P00189,East,,100,121.11,0,5,1
S0003994,2022-05-23,P00276,NORTH ,,20,121.11,1,80,1
S0003995,2023-02-19,P00154,NORTH ,,-10,121.11,1,80,
S0003996,2024-01-18,P00105,,Retail,,121.11,,,
S0003997,2023-10-26,P00155,NORTH ,,1,121.11,,80,0
S0003998,2022-01-20,P00081,north,online ,0,121.11,1,30,1
S0003999,2023-11-09,P00081,South,Wholesale,5,121.11,1,0,1
S0004000,2024-03-05,P00243,East,online ,1,121.11,,30,0
S0004001,2024-10-04,P00019,,Retail,5,121.11,0,30,
S0004002,2023-01-08,P00044,North,Wholesale,1,121.11,,0,
S0004003,2024-11-05,P00286,North,Retail,100,121.11,,0,1
S0004004,2024-04-13,P00233,north,Wholesale,5,121.11,0,5,
S0004005,2022-02-08,P00022,East,Wholesale,100,121.11,0,0,1
S0004006,2023-10-27,P00189,South,,5,121.11,0,10,
S0004007,2024-06-22,P00272,North,Retail,5,121.11,,30,1
S0004008,2023-09-15,P00257,North,Retail,-10,121.11,,80,1
S0004009,2024-12-22,P00123,South,Wholesale,,121.11,1,0,0
S0004010,2024-02-25,P00176,NORTH ,Retail,-10,121.11,1,10,
S0004011,2024-07-16,P00126,North,Wholesale,0,121.11,,,1
S0004012,2023-01-04,P00199,East,Retail,,121.11,0,10,0
S0004013,2024-06-27,P00020,North,Retail,5,121.11,,5,1
S0004014,2022-07-07,P00240,north,Wholesale,100,121.11,0,5,1
S0004015,2023-07-05,P00192,South,Retail,-10,121.11,1,80,1
S0004016,2022-05-15,P00166,north,,0,121.11,0,10,0
S0004017,2023-11-01,P00005,North,,5,121.11,1,,
S0004018,2022-10-10,P00200,north,online ,1,121.11,1,5,1
S0004019,2022-07-23,P00285,NORTH ,Retail,0,121.11,,0,
S0004020,2023-08-24,P00048,NORTH ,Online,-10,121.11,,0,0
S0004021,2023-04-10,P00298,South,Online,5,121.11,,,
S0004022,2024-09-28,P00182,NORTH ,,-10,121.11,,10,
S0004023,2024-08-18,P00284,North,Online,5,121.11,1,80,1
S0004024,2023-03-02,P00203,East,Wholesale,100,121.11,0,30,
S0004025,2022-02-28,P00029,South,Online,-10,121.11,1,,1
S0004026,2024-08-06,P00206,,,100,121.11,0,10,
S0004027,2024-02-23,P00283,North,Wholesale,,121.11,1,10,1
S0004028,2024-06-13,P00105,,Online,1,121.11,0,10,1
S0004029,2024-02-29,P00204,North,online ,500,121.11,0,,0
S0004030,2022-06-23,P00207,North,Retail,100,121.11,0,5,0
S0004031,2023-07-14,P00125,NORTH ,Retail,5,121.11,0,30,
S0004032,2023-07-18,P00185,East,Retail,0,121.11,0,,
S0004033,2022-04-07,P00275,,online ,1,121.11,0,0,0
S0004034,2022-12-27,P00117,East,Online,500,121.11,0,30,0
S0004035,2024-05-27,P00293,NORTH ,online ,20,121.11,0,5,1
S0004036,2024-08-02,P00147,,Online,0,121.11,1,5,0
S0004037,2023-07-28,P00227,South,Retail,500,121.11,0,10,
S0004038,2023-05-10,P00031,NORTH ,Online,5,121.11,,5,
S0004039,2023-08-08,P00239,South,,1,121.11,1,0,
S0004040,2023-12-28,P00018,North,Online,100,121.11,0,30,1
S0004041,2023-09-19,P00075,north,Online,0,121.11,,80,0
S0004042,2023-03-25,P00057,,,5,121.11,1,0,1
S0004043,2022-12-23,P00244,,online ,0,121.11,0,,
S0004044,2024-09-16,P00111,North,Wholesale,500,121.11,0,0,
S0004045,2024-10-17,P00255,North,,500,121.11,0,0,0
S0004046,2024-12-29,P00293,South,Retail,,121.11,1,,0
S0004047,2023-09-18,P00225,East,,500,121.11,,,
S0004048,2024-02-04,P00063,NORTH ,Retail,,121.11,,,0
S0004049,2022-07-13,P00032,north,,0,121.11,,,
S0004050,2022-12-29,P00027,,online ,,121.11,1,80,1
S0004051,2024-09-13,P00224,NORTH ,Online,1,121.11,0,80,
S0004052,2024-08-18,P00271,,Retail,1,121.11,,,0
S0004053,2022-11-28,P00149,north,,100,121.11,,30,1
S0004054,2023-06-13,P00079,South,Online,0,121.11,0,80,1
S0004055,2022-01-10,P00020,north,Online,,121.11,,5,1
S0004056,2024-05-10,P00174,North,online ,-10,121.11,1,5,1
S0004057,2024-10-07,P00234,East,online ,-10,121.11,1,30,
S0004058,2023-08-22,P00028,NORTH ,Online,100,121.11,,,
S0004059,2024-01-13,P00091,North,Online,100,121.11,0,10,
S0004060,2022-04-02,P00189,north,Wholesale,1,121.11,,,
S0004061,2024-01-05,P00248,South,Online,1,121.11,0,10,1
S0004062,2024-08-24,P00274,South,Wholesale,20,121.11,0,80,
S0004063,2022-08-22,P00189,East,Online,500,121.11,,80,0
S0004064,2023-04-20,P00025,NORTH ,online ,1,121.11,1,30,
S0004065,2024-08-10,P00028,South,Retail,20,121.11,,0,0
S0004066,2023-08-17,P00096,north,Retail,5,121.11,,10,
S0004067,2022-09-10,P00002,north,Online,,121.11,1,,1
S0004068,2023-02-20,P00255,North,Retail,20,121.11,,80,1
S0004069,2022-01-14,P00264,north,Retail,20,121.11,1,0,0
S0004070,2024-05-12,P00193,South,online ,500,121.11,,0,0
S0004071,2022-10-20,P00259,north,Wholesale,,121.11,1,,
S0004072,2022-07-25,P00056,,Retail,500,121.11,,80,1
S0004073,2023-11-04,P00149,North,Online,100,121.11,1,,
S0004074,2023-03-19,P00181,North,,-10,121.11,0,30,
S0004075,2022-04-13,P00086,North,Wholesale,1,121.11,1,80,1
S0004076,2024-04-08,P00275,,online ,0,121.11,0,5,0
S0004077,2022-12-30,P00073,,online ,1,121.11,0,,0
S0004078,2022-06-03,P00272,NORTH ,online ,100,121.11,1,30,1
S0004079,2022-04-17,P00104,North,online ,20,121.11,0,10,
S0004080,2022-12-09,P00020,north,Wholesale,500,121.11,0,5,0
S0004081,2022-08-24,P00047,,Wholesale,100,121.11,0,30,0
S0004082,2024-01-22,P00183,,Retail,-10,121.11,1,0,1
S0004083,2022-01-11,P00046,,,,121.11,,30,
S0004084,2024-05-10,P00165,north,,5,121.11,1,30,1
S0004085,2022-12-25,P00023,North,Wholesale,20,121.11,,30,1
S0004086,2023-09-20,P00260,South,,0,121.11,1,5,1
S0004087,2023-11-13,P00283,South,Wholesale,,121.11,1,,
S0004088,2024-01-17,P00192,north,online ,-10,121.11,1,30,0
S0004089,2023-06-27,P00130,North,Wholesale,,121.11,1,,
S0004090,2024-08-25,P00229,,Retail,20,121.11,,30,1
S0004091,2024-02-01,P00166,North,Wholesale,-10,121.11,,0,1
S0004092,2023-12-31,P00091,North,online ,100,121.11,,0,0
S0004093,2024-02-21,P00082,North,Online,5,121.11,1,10,1
S0004094,2023-11-16,P00038,north,Online,5,121.11,1,,0
S0004095,2024-01-02,P00064,East,Retail,1,121.11,0,5,0
S0004096,2023-06-12,P00241,NORTH ,online ,100,121.11,1,30,0
S0004097,2024-04-28,P00166,South,Retail,,121.11,1,80,1
S0004098,2023-11-19,P00091,South,Wholesale,1,121.11,,30,
S0004099,2023-01-02,P00270,East,online ,0,121.11,,0,1
S0004100,2022-08-26,P00252,North,Online,1,121.11,,0,1
S0004101,2024-06-29,P00220,,Retail,5,121.11,,30,
S0004102,2024-06-16,P00239,North,Online,100,121.11,,30,0
S0004103,2023-07-11,P00295,East,Retail,500,121.11,,5,0
S0004104,2022-03-11,P00075,NORTH ,Online,1,121.11,0,10,1
S0004105,2022-11-06,P00231,North,Retail,5,121.11,0,10,
S0004106,2023-08-28,P00046,,online ,0,121.11,1,0,
S0004107,2023-04-07,P00068,North,,100,121.11,0,5,1
S0004108,2023-07-27,P00201,north,,0,121.11,1,80,1
S0004109,2023-11-29,P00169,South,online ,500,121.11,,30,1
S0004110,2024-07-02,P00238,North,Wholesale,,121.11,,30,
S0004111,2023-03-02,P00213,north,Wholesale,-10,121.11,,80,0
S0004112,2023-05-23,P00287,,Wholesale,0,121.11,,,1
S0004113,2023-07-23,P00108,North,Online,,121.11,1,80,
S0004114,2024-06-10,P00253,NORTH ,Online,20,121.11,0,0,1
S0004115,2022-10-20,P00055,East,online ,5,121.11,1,10,1
S0004116,2022-07-11,P00166,South,online ,-10,121.11,1,10,
S0004117,2024-07-25,P00113,,Wholesale,-10,121.11,0,0,1
S0004118,2023-09-18,P00164,,online ,,121.11,,0,
S0004119,2023-06-21,P00032,NORTH ,Wholesale,,121.11,0,,1
S0004120,2024-05-07,P00239,,online ,0,121.11,,80,1
S0004121,2022-04-22,P00154,NORTH ,Retail,-10,121.11,0,0,
S0004122,2024-12-09,P00111,South,online ,20,121.11,0,80,
S0004123,2023-10-20,P00049,South,online ,5,121.11,,0,0
S0004124,2024-08-25,P00242,North,,-10,121.11,1,,1
S0004125,2023-03-08,P00048,North,Wholesale,20,121.11,,,0
S0004126,2023-11-07,P00061,NORTH ,Wholesale,-10,121.11,,0,
S0004127,2022-03-02,P00081,,Online,1,121.11,0,10,0
S0004128,2023-04-16,P00106,East,,1,121.11,,5,1
S0004129,2023-04-06,P00094,,Wholesale,5,121.11,,0,1
S0004130,2024-02-08,P00023,,Online,0,121.11,0,80,1
S0004131,2023-11-20,P00147,north,,,121.11,0,5,0
S0004132,2023-05-16,P00106,North,,,121.11,0,5,1
S0004133,2024-08-18,P00081,north,online ,20,121.11,0,10,
S0004134,2022-05-02,P00233,north,Online,0,121.11,,10,1
S0004135,2023-08-16,P00109,north,Wholesale,1,121.11,0,,
S0004136,2023-09-13,P00256,East,Retail,1,121.11,1,30,
S0004137,2023-08-07,P00227,East,,1,121.11,1,30,0
S0004138,2022-12-24,P00122,NORTH ,Wholesale,500,121.11,1,,0
S0004139,2023-07-17,P00268,North,Retail,-10,121.11,0,80,1
S0004140,2024-01-08,P00130,,online ,100,121.11,1,10,1
S0004141,2024-07-31,P00145,North,Online,100,121.11,,80,0
S0004142,2023-10-29,P00017,East,online ,1,121.11,,30,0
S0004143,2023-09-19,P00252,NORTH ,,1,121.11,1,5,0
S0004144,2022-10-01,P00144,north,Wholesale,-10,121.11,1,5,
S0004145,2022-02-07,P00186,East,,-10,121.11,,0,
S0004146,2023-05-26,P00284,north,Wholesale,1,121.11,,,1
S0004147,2024-03-11,P00077,north,Wholesale,20,121.11,0,10,
S0004148,2024-03-21,P00153,,Wholesale,,121.11,,30,
S0004149,2024-11-05,P00236,North,online ,-10,121.11,1,0,
S0004150,2023-05-06,P00285,NORTH ,Retail,500,121.11,1,30,0
S0004151,2023-05-13,P00152,North,Online,20,121.11,1,10,
S0004152,2023-12-22,P00179,North,Wholesale,20,121.11,1,0,
S0004153,2023-08-27,P00095,north,Wholesale,0,121.11,0,80,0
S0004154,2022-01-03,P00154,NORTH ,Online,1,121.11,1,80,0
S0004155,2023-04-26,P00019,South,Online,5,121.11,0,5,
S0004156,2022-05-16,P00188,South,Online,1,121.11,,30,
S0004157,2024-01-26,P00198,north,,20,121.11,,10,0
S0004158,2023-05-13,P00089,north,,20,121.11,,,0
S0004159,2022-12-29,P00094,,,0,121.11,,,0
S0004160,2023-08-14,P00247,north,Wholesale,100,121.11,,30,1
S0004161,2023-02-01,P00015,north,Online,0,121.11,0,10,
S0004162,2024-11-29,P00038,NORTH ,,,121.11,0,80,0
S0004163,2023-09-28,P00015,North,online ,20,121.11,1,80,
S0004164,2022-10-27,P00164,,,500,121.11,0,,
S0004165,2024-08-22,P00042,South,Online,-10,121.11,0,0,1
S0004166,2023-09-28,P00187,north,online ,100,121.11,1,0,0
S0004167,2024-01-13,P00146,,online ,5,121.11,0,,1
S0004168,2022-09-03,P00264,South,Online,500,121.11,0,10,1
S0004169,2024-02-08,P00120,north,Online,5,121.11,0,30,1
S0004170,2024-04-28,P00126,north,Retail,0,121.11,1,0,1
S0004171,2023-01-18,P00024,East,,500,121.11,0,,1
S0004172,2022-11-07,P00258,NORTH ,Wholesale,0,121.11,0,10,1
S0004173,2022-09-27,P00274,East,Online,,121.11,1,10,0
S0004174,2024-08-29,P00235,,online ,5,121.11,1,10,0
S0004175,2023-08-05,P00215,,online ,500,121.11,,80,1
S0004176,2023-09-10,P00256,South,online ,-10,121.11,0,5,
S0004177,2022-06-02,P00012,,,100,121.11,,30,1
S0004178,2022-02-08,P00038,East,Retail,1,121.11,,80,
S0004179,2022-02-07,P00106,north,online ,0,121.11,0,0,
S0004180,2022-04-01,P00074,East,Online,,121.11,,,1
S0004181,2023-04-26,P00164,north,online ,100,121.11,0,80,
S0004182,2024-01-17,P00100,north,Wholesale,0,121.11,0,10,
S0004183,2024-02-10,P00171,North,,-10,121.11,0,80,0
S0004184,2023-08-04,P00028,East,online ,100,121.11,0,30,
S0004185,2024-07-23,P00204,North,Online,0,121.11,1,5,0
S0004186,2024-08-06,P00261,South,Wholesale,1,121.11,1,10,0
S0004187,2022-01-05,P00148,South,Wholesale,100,121.11,0,30,1
S0004188,2023-09-04,P00046,NORTH ,Wholesale,20,121.11,,10,
S0004189,2022-04-20,P00080,East,Retail,,121.11,1,0,
S0004190,2022-09-21,P00174,South,Retail,500,121.11,0,80,0
S0004191,2023-11-07,P00099,NORTH ,Wholesale,,121.11,,0,0
S0004192,2022-03-09,P00199,East,,0,121.11,,30,1
S0004193,2022-12-07,P00053,East,Wholesale,0,121.11,0,80,0
S0004194,2024-07-13,P00142,East,Retail,1,121.11,0,80,1
S0004195,2023-04-08,P00291,NORTH ,online ,500,121.11,1,30,
S0004196,2024-02-09,P00045,North,,-10,121.11,,,1
S0004197,2023-11-03,P00187,north,Wholesale,-10,121.11,0,,
S0004198,2024-06-02,P00059,South,Retail,100,121.11,,,1
S0004199,2024-04-03,P00129,NORTH ,Online,0,121.11,0,0,
S0004200,2024-01-01,P00183,north,,,121.11,1,0,0
S0004201,2023-10-15,P00231,North,online ,5,121.11,,,0
S0004202,2024-10-14,P00124,South,Wholesale,100,121.11,0,10,0
S0004203,2024-01-03,P00056,North,online ,100,121.11,,,0
S0004204,2023-11-10,P00110,East,Retail,5,121.11,1,80,0
S0004205,2024-11-09,P00134,,,20,121.11,,,1
S0004206,2024-03-07,P00158,East,online ,100,121.11,1,0,
S0004207,2023-05-30,P00249,north,Wholesale,500,121.11,1,30,
S0004208,2024-10-17,P00106,East,Retail,500,121.11,0,5,0
S0004209,2023-05-07,P00231,South,,20,121.11,0,10,1
S0004210,2024-02-10,P00133,South,Retail,,121.11,1,30,
S0004211,2024-08-29,P00034,north,Online,,121.11,,30,1
S0004212,2023-11-11,P00263,north,Wholesale,,121.11,1,80,0
S0004213,2023-04-03,P00021,,Retail,0,121.11,1,0,
S0004214,2024-03-02,P00265,North,Retail,,121.11,,30,1
S0004215,2023-03-04,P00138,North,,0,121.11,,5,0
S0004216,2023-01-27,P00081,north,,100,121.11,1,5,
S0004217,2022-05-18,P00110,north,Wholesale,0,121.11,0,5,1
S0004218,2023-10-07,P00206,South,Retail,0,121.11,0,5,0
S0004219,2024-12-23,P00170,South,Wholesale,,121.11,1,,1
S0004220,2024-01-12,P00166,north,,-10,121.11,,0,1
S0004221,2024-05-19,P00124,North,online ,20,121.11,1,10,
S0004222,2023-08-31,P00139,,online ,,121.11,0,30,1
S0004223,2023-11-11,P00057,,,0,121.11,1,80,
S0004224,2023-08-26,P00040,South,Online,20,121.11,0,10,1
S0004225,2023-01-12,P00104,,Retail,5,121.11,,10,0
S0004226,2023-06-04,P00148,,online ,0,121.11,,,0
S0004227,2023-10-21,P00254,North,,20,121.11,,10,
S0004228,2022-12-23,P00131,north,,500,121.11,0,0,0
S0004229,2023-07-10,P00123,North,online ,1,121.11,0,,
S0004230,2024-10-19,P00116,South,Wholesale,5,121.11,,10,0
S0004231,2022-07-11,P00149,north,Retail,500,121.11,0,,
S0004232,2022-03-19,P00226,South,,-10,121.11,,30,0
S0004233,2023-08-26,P00085,NORTH ,,0,121.11,1,30,
S0004234,2024-11-16,P00060,NORTH ,,500,121.11,0,5,1
S0004235,2022-03-10,P00202,South,Online,,121.11,0,10,
S0004236,2023-02-14,P00032,,Online,1,121.11,1,30,1
S0004237,2024-01-21,P00054,NORTH ,Retail,100,121.11,1,5,
S0004238,2022-06-13,P00252,North,Retail,-10,121.11,0,30,0
S0004239,2024-01-20,P00192,South,Wholesale,500,121.11,1,0,
S0004240,2023-04-29,P00188,North,,100,121.11,1,10,0
S0004241,2024-02-23,P00165,South,Online,-10,121.11,1,80,1
S0004242,2023-11-27,P00154,,online ,1,121.11,1,0,1
S0004243,2022-02-28,P00025,South,Online,100,121.11,1,30,0
S0004244,2023-01-01,P00120,North,Wholesale,-10,121.11,1,0,1
S0004245,2024-08-28,P00260,north,,20,121.11,0,,
S0004246,2024-08-20,P00219,South,online ,,121.11,,,0
S0004247,2022-09-20,P00286,north,Retail,500,121.11,1,,
S0004248,2024-07-26,P00094,East,Wholesale,0,121.11,0,5,0
S0004249,2024-05-14,P00195,,online ,100,121.11,1,,0
S0004250,2022-10-10,P00083,North,Wholesale,100,121.11,,,1
S0004251,2023-12-07,P00248,East,online ,20,121.11,0,30,0
S0004252,2022-12-17,P00269,NORTH ,Online,500,121.11,,,
S0004253,2024-04-09,P00026,South,,-10,121.11,0,,0
S0004254,2024-09-27,P00091,South,Wholesale,,121.11,0,,1
S0004255,2022-02-10,P00300,north,Retail,20,121.11,,80,1
S0004256,2024-05-10,P00106,South,online ,5,121.11,1,5,1
S0004257,2024-08-09,P00133,North,Online,0,121.11,,,0
S0004258,2023-03-29,P00097,NORTH ,,1,121.11,0,,
S0004259,2024-05-05,P00153,North,Retail,0,121.11,,10,
S0004260,2023-04-16,P00019,NORTH ,Online,5,121.11,,0,
S0004261,2023-02-16,P00178,NORTH ,Online,1,121.11,,10,0
S0004262,2023-08-07,P00038,South,,,121.11,,5,1
S0004263,2023-12-15,P00078,,Online,-10,121.11,,30,1
S0004264,2022-02-28,P00192,South,Online,5,121.11,1,,1
S0004265,2022-06-08,P00001,north,,-10,121.11,,80,
S0004266,2022-12-02,P00173,East,Wholesale,,121.11,,0,1
S0004267,2023-09-05,P00053,South,Retail,500,121.11,1,80,0
S0004268,2024-05-10,P00129,South,online ,0,121.11,0,,
S0004269,2022-12-26,P00277,North,Retail,0,121.11,0,10,1
S0004270,2024-07-18,P00006,North,online ,1,121.11,0,,1
S0004271,2022-11-19,P00249,South,Online,100,121.11,1,30,
S0004272,2022-09-03,P00058,NORTH ,online ,5,121.11,0,0,0
S0004273,2022-10-05,P00167,South,Wholesale,100,121.11,0,80,1
S0004274,2023-05-01,P00214,north,Wholesale,20,121.11,1,5,0
S0004275,2022-08-21,P00258,East,online ,-10,121.11,1,0,0
S0004276,2022-10-20,P00030,North,Retail,,121.11,0,0,0
S0004277,2023-03-18,P00116,East,Retail,1,121.11,,80,
S0004278,2022-10-13,P00256,East,Online,,121.11,,0,1
S0004279,2022-11-11,P00185,East,,0,121.11,0,,1
S0004280,2022-08-07,P00031,North,Wholesale,500,121.11,0,5,1
S0004281,2023-09-26,P00014,NORTH ,Online,-10,121.11,1,,0
S0004282,2023-07-02,P00224,South,Retail,5,121.11,,10,
S0004283,2023-01-02,P00100,NORTH ,online ,100,121.11,,5,0
S0004284,2024-08-09,P00216,NORTH ,Online,20,121.11,0,,1
S0004285,2022-02-22,P00116,north,Wholesale,-10,121.11,0,10,1
S0004286,2024-02-28,P00108,East,Retail,,121.11,,,
S0004287,2022-11-18,P00227,South,Wholesale,100,121.11,,0,
S0004288,2024-01-16,P00173,north,Online,100,121.11,,,
S0004289,2023-09-18,P00173,north,Online,,121.11,,10,0
S0004290,2022-03-19,P00278,North,,0,121.11,,5,
S0004291,2022-10-05,P00152,NORTH ,Online,5,121.11,1,,
S0004292,2023-11-07,P00173,north,,20,121.11,0,5,
S0004293,2022-08-02,P00296,north,Retail,1,121.11,,10,
S0004294,2024-01-25,P00261,north,Retail,5,121.11,,80,
S0004295,2024-02-05,P00275,East,,100,121.11,1,10,
S0004296,2022-07-20,P00209,,,-10,121.11,1,30,1
S0004297,2024-01-19,P00152,East,online ,,121.11,0,80,1
S0004298,2023-02-01,P00270,East,Retail,1,121.11,0,5,1
S0004299,2022-11-02,P00068,South,Online,,121.11,0,30,1
S0004300,2024-10-28,P00029,North,Retail,,121.11,,0,0
S0004301,2024-04-12,P00224,north,Wholesale,5,121.11,,30,
S0004302,2023-11-22,P00211,South,,0,121.11,,80,1
S0004303,2022-05-07,P00249,,Retail,,121.11,1,30,
S0004304,2024-02-25,P00202,North,,0,121.11,0,10,
S0004305,2023-12-14,P00137,,Online,,121.11,,5,
S0004306,2023-01-25,P00229,East,Online,1,121.11,,,
S0004307,2022-06-09,P00201,East,Online,0,121.11,1,5,1
S0004308,2024-08-17,P00222,north,,0,121.11,1,80,1
S0004309,2024-02-21,P00096,North,Wholesale,-10,121.11,1,80,
S0004310,2023-09-30,P00110,South,,1,121.11,1,30,
S0004311,2022-02-04,P00092,East,Wholesale,5,121.11,1,80,1
S0004312,2024-07-28,P00006,North,Online,100,121.11,,5,0
S0004313,2024-06-07,P00072,NORTH ,online ,20,121.11,,30,
S0004314,2024-07-30,P00029,South,Retail,100,121.11,1,0,
S0004315,2024-03-28,P00120,North,Wholesale,,121.11,,0,1
S0004316,2023-12-05,P00267,East,Online,1,121.11,0,30,0
S0004317,2024-12-15,P00134,South,Wholesale,0,121.11,0,30,
S0004318,2023-09-25,P00053,NORTH ,Online,0,121.11,,0,1
S0004319,2024-11-01,P00032,South,,1,121.11,0,80,0
S0004320,2024-10-05,P00114,north,Retail,1,121.11,0,5,0
S0004321,2024-06-16,P00163,NORTH ,online ,1,121.11,,,1
S0004322,2023-10-07,P00017,South,,0,121.11,0,10,1
S0004323,2024-07-06,P00275,East,Wholesale,500,121.11,0,0,
S0004324,2022-10-09,P00167,East,,500,121.11,1,0,
S0004325,2024-07-10,P00270,South,Retail,100,121.11,,30,1
S0004326,2022-02-28,P00036,East,Online,0,121.11,,,1
S0004327,2023-07-01,P00001,South,Wholesale,-10,121.11,0,80,0
S0004328,2022-07-07,P00257,North,Wholesale,500,121.11,1,80,
S0004329,2022-01-26,P00265,north,Online,100,121.11,0,80,
S0004330,2023-02-03,P00108,North,,20,121.11,1,5,1
S0004331,2024-02-12,P00178,north,Online,,121.11,1,0,0
S0004332,2023-11-10,P00044,north,online ,100,121.11,,5,0
S0004333,2023-06-01,P00232,South,online ,500,121.11,1,30,0
S0004334,2022-05-16,P00250,North,Wholesale,,121.11,0,,0
S0004335,2022-11-06,P00039,NORTH ,online ,,121.11,1,,1
S0004336,2024-05-19,P00020,East,online ,100,121.11,1,5,0
S0004337,2022-03-20,P00263,East,online ,100,121.11,0,30,
S0004338,2023-01-16,P00195,East,Wholesale,100,121.11,,80,
